191.365	244.193	257.858	267.163	274.277	280.025	284.762	288.795	292.238	295.27	297.934	300.256	302.253	303.964	305.479	306.814	
191.923	245.116	258.964	268.292	275.373	281.136	285.902	289.966	293.441	296.442	299.121	301.422	303.429	305.169	306.667	307.986	
191.933	245.137	258.988	268.239	275.263	280.988	285.754	289.775	293.299	296.325	298.97	301.294	303.31	305.007	306.548	307.885	
191.318	244.022	257.877	267.338	274.486	280.253	285.043	289.105	292.618	295.619	298.318	300.624	302.611	304.352	305.858	307.195	
191.2	244.558	258.377	267.634	274.812	280.4	285.115	289.162	292.671	295.69	298.346	300.633	302.588	304.316	305.842	307.155	
191.536	244.675	258.488	267.895	274.98	280.743	285.542	289.614	293.11	296.14	298.774	301.083	303.087	304.81	306.298	307.636	
191.177	243.99	257.79	267.041	274.13	279.813	284.456	288.501	291.955	295.063	297.76	300.05	302.035	303.776	305.3	306.584	
190.631	244.075	257.784	267.009	274.077	279.749	284.495	288.534	292.047	295.108	297.771	300.042	302.017	303.771	305.265	306.583	
191.52	244.244	257.922	267.146	274.165	280.028	284.847	288.937	292.495	295.569	298.187	300.531	302.565	304.279	305.784	307.095	
191.207	244.004	257.804	266.999	274.169	279.918	284.582	288.629	292.107	295.137	297.769	300.068	302.09	303.803	305.322	306.632	
191.499	245.029	258.782	268.124	275.164	280.809	285.526	289.53	293.027	296.083	298.74	301.025	303.046	304.792	306.321	307.638	
190.734	243.405	257.276	266.553	273.609	279.343	284.153	288.17	291.678	294.781	297.39	299.702	301.696	303.444	304.98	306.275	
191.396	244.254	257.964	267.345	274.485	280.222	285.019	289.005	292.529	295.565	298.218	300.551	302.536	304.254	305.734	307.033	
192.17	244.408	258.059	267.364	274.451	280.195	284.94	288.958	292.453	295.528	298.197	300.519	302.558	304.306	305.796	307.091	
190.169	243.411	257.404	266.608	273.722	279.403	284.127	288.145	291.645	294.637	297.29	299.617	301.576	303.303	304.799	306.118	
192.423	245.118	258.946	268.274	275.38	281.073	285.839	289.868	293.315	296.418	299.055	301.331	303.293	305.044	306.602	307.949	
191.506	243.866	257.622	266.897	273.979	279.685	284.443	288.495	291.984	294.943	297.595	299.877	301.87	303.624	305.134	306.449	
191.45	244.558	258.446	267.637	274.552	280.249	285.042	289.07	292.498	295.494	298.153	300.443	302.453	304.212	305.726	307.033	
190.945	244.759	258.501	267.732	274.865	280.648	285.414	289.459	292.911	295.939	298.551	300.831	302.77	304.551	306.068	307.401	
191.7	244.234	257.876	267.14	274.269	279.891	284.628	288.683	292.142	295.201	297.864	300.17	302.158	303.904	305.408	306.73	
191.982	244.278	258.148	267.367	274.512	280.229	284.997	289.037	292.501	295.593	298.213	300.536	302.541	304.252	305.752	307.063	
191.14	244.155	257.815	267.061	274.322	280.052	284.741	288.793	292.28	295.363	298.005	300.3	302.314	304.024	305.52	306.827	
193.191	245.432	259.425	268.926	276.093	281.795	286.543	290.599	294.116	297.181	299.846	302.172	304.183	305.897	307.429	308.737	
191.251	244.313	258.175	267.552	274.622	280.301	285.057	289.008	292.486	295.56	298.222	300.486	302.463	304.182	305.685	306.989	
191.281	244.333	258.196	267.468	274.555	280.166	284.961	289.004	292.453	295.486	298.135	300.446	302.413	304.15	305.663	306.958	
190.121	243.799	257.592	266.802	273.844	279.428	284.144	288.238	291.691	294.668	297.317	299.604	301.602	303.321	304.815	306.109	
191.479	244.119	258.06	267.362	274.348	280.162	284.923	288.951	292.444	295.473	298.114	300.409	302.416	304.145	305.65	306.962	
191.298	243.934	257.732	267.196	274.282	279.969	284.806	288.896	292.38	295.435	298.086	300.41	302.376	304.093	305.617	306.917	
192.806	245.315	259.111	268.394	275.513	281.199	285.997	290.089	293.524	296.598	299.223	301.547	303.568	305.33	306.872	308.187	
191.576	244.676	258.585	267.87	274.925	280.641	285.43	289.438	292.978	296.018	298.603	300.92	302.9	304.669	306.175	307.488	
190.699	244.501	258.02	267.199	274.281	279.991	284.788	288.745	292.224	295.235	297.873	300.139	302.152	303.885	305.398	306.729	
191.367	244.542	258.407	267.605	274.619	280.333	285.192	289.269	292.724	295.783	298.407	300.677	302.657	304.388	305.917	307.256	
190.835	244.215	258.021	267.256	274.372	280.06	284.883	288.88	292.368	295.363	298.023	300.343	302.316	304.059	305.516	306.829	
190.946	244.303	257.775	267.065	274.168	279.794	284.472	288.439	291.936	295.017	297.628	300	302.007	303.721	305.259	306.551	
191.209	243.907	257.741	266.975	274.031	279.801	284.58	288.624	292.084	295.129	297.873	300.172	302.173	303.905	305.381	306.705	
191.173	244.365	258.192	267.459	274.473	280.192	284.874	288.901	292.408	295.372	297.999	300.311	302.33	304.046	305.537	306.858	
191.753	244.93	258.873	268.117	275.13	280.785	285.544	289.633	293.074	296.055	298.727	301.035	303.037	304.784	306.309	307.656	
191.56	243.893	257.907	267.389	274.463	280.105	284.753	288.831	292.3	295.372	298.02	300.337	302.322	304.061	305.565	306.883	
192.867	245.241	259.088	268.443	275.426	281.071	285.861	289.937	293.494	296.498	299.188	301.549	303.557	305.298	306.812	308.136	
190.785	243.963	257.798	267.082	274.226	279.949	284.646	288.696	292.127	295.141	297.755	300.076	302.03	303.761	305.264	306.565	
190.189	243.714	257.604	266.836	273.943	279.546	284.372	288.349	291.764	294.773	297.438	299.763	301.772	303.493	304.983	306.28	
192.594	245.419	259.013	268.343	275.435	281.227	285.969	290.043	293.493	296.561	299.217	301.563	303.545	305.293	306.803	308.129	
192.156	244.772	258.466	267.824	274.88	280.498	285.276	289.264	292.719	295.784	298.424	300.72	302.725	304.483	306.004	307.336	
191.271	244.289	258.032	267.328	274.46	280.202	284.95	288.953	292.449	295.468	298.096	300.423	302.438	304.183	305.72	307.023	
191.713	244.505	258.283	267.515	274.651	280.386	285.124	289.161	292.689	295.699	298.378	300.676	302.662	304.411	305.908	307.211	
190.98	244.825	258.548	267.968	274.877	280.598	285.36	289.4	292.892	295.896	298.562	300.907	302.88	304.607	306.092	307.403	
191.774	244.49	258.247	267.452	274.62	280.267	285.139	289.248	292.765	295.722	298.34	300.672	302.622	304.321	305.835	307.15	
192.973	245.107	258.946	268.36	275.523	281.346	286.14	290.147	293.657	296.684	299.349	301.621	303.647	305.384	306.907	308.242	
191.456	243.822	257.706	266.939	274.051	279.78	284.509	288.497	291.988	295.018	297.638	299.938	301.941	303.661	305.185	306.498	
192.392	244.89	258.801	268.15	275.289	281.055	285.888	289.91	293.335	296.337	298.987	301.304	303.27	305.008	306.521	307.843	
192.255	244.452	258.356	267.839	274.957	280.602	285.335	289.38	292.916	295.92	298.621	300.957	302.938	304.663	306.148	307.464	
191.725	244.858	258.582	267.745	274.79	280.558	285.147	289.14	292.605	295.719	298.383	300.689	302.686	304.434	305.942	307.265	
191.1	244.238	257.998	267.205	274.25	279.979	284.717	288.742	292.21	295.236	297.927	300.197	302.248	303.953	305.436	306.719	
191.585	244.12	258.05	267.332	274.383	280.036	284.826	288.888	292.332	295.357	298.03	300.369	302.396	304.123	305.643	306.937	
