0.05	0.0109664	0.00761136	0.00315756	0.0152198
0.0596	0.0172586	0.0119699	0.0049715	0.0239513
0.06919	0.025285	0.0175514	0.00728308	0.0349991
0.07879	0.035092	0.0243161	0.0100825	0.0485838
0.08838	0.0116155	0.00805862	0.00335036	0.01608
0.09798	0.0151128	0.0104639	0.00434413	0.0209818
0.1076	0.0190811	0.0132094	0.00547994	0.0264354
0.1172	0.0236861	0.016399	0.0068201	0.0328089
0.1268	0.0288258	0.0199604	0.00825591	0.0399605
0.1364	0.0345186	0.0239261	0.00990704	0.0478532
0.146	0.0409908	0.028365	0.0117719	0.0568412
0.1556	0.0478137	0.0331608	0.0137193	0.0662686
0.1651	0.0555096	0.0385064	0.0160169	0.0768858
0.1747	0.0637668	0.0442099	0.0183142	0.0883835
0.1843	0.0726239	0.0503551	0.0209128	0.100727
0.1939	0.082129	0.0569246	0.0236487	0.113682
0.2035	0.0921945	0.0640022	0.0266284	0.127711
0.2131	0.102709	0.0711151	0.0295365	0.142299
0.2227	0.113664	0.0786641	0.0326498	0.157412
0.2323	0.125082	0.0866902	0.0359457	0.173233
0.2419	0.137395	0.0954342	0.0396044	0.190309
0.2515	0.149824	0.103699	0.0430718	0.207906
0.2611	0.162348	0.11248	0.0467847	0.225283
0.2707	0.176008	0.121904	0.0506677	0.243915
0.2803	0.189277	0.131218	0.0545343	0.262552
0.2899	0.203493	0.140794	0.058389	0.282099
0.2995	0.218357	0.151348	0.062776	0.302543
0.3091	0.232117	0.160899	0.0669249	0.321807
0.3187	0.247696	0.171983	0.0714533	0.343167
0.3283	0.262533	0.181908	0.0753775	0.364447
0.3379	0.277619	0.192466	0.0797847	0.38459
0.3475	0.293162	0.203228	0.0842605	0.406686
0.3571	0.309062	0.214236	0.0888456	0.428475
0.3667	0.323858	0.224828	0.0931709	0.449078
0.3763	0.340007	0.235995	0.0979976	0.471439
0.3859	0.356511	0.247039	0.102503	0.493692
0.3954	0.372616	0.258523	0.107277	0.516802
0.405	0.388149	0.26949	0.111953	0.537712
0.4146	0.404346	0.280799	0.116486	0.56078
0.4242	0.420359	0.291295	0.120844	0.582883
0.4338	0.436485	0.302705	0.125642	0.604857
0.4434	0.453438	0.314853	0.130494	0.629943
0.453	0.468503	0.324759	0.134506	0.649275
0.4626	0.484412	0.33564	0.139268	0.671293
0.4722	0.501223	0.347568	0.144032	0.695825
0.4818	0.517082	0.358822	0.148609	0.717875
0.4914	0.532265	0.368332	0.152747	0.737367
0.501	0.547472	0.378567	0.157574	0.758401
0.5106	0.564957	0.391686	0.162563	0.78355
0.5202	0.57944	0.401947	0.166451	0.803358
0.5298	0.594241	0.412101	0.170758	0.823258
0.5394	0.611381	0.423199	0.175517	0.84786
0.549	0.62647	0.434416	0.180299	0.86868
0.5586	0.641387	0.445555	0.184945	0.889387
0.5682	0.657441	0.455827	0.189179	0.911892
0.5778	0.671393	0.464587	0.192755	0.930707
0.5874	0.687305	0.476865	0.197804	0.953418
0.597	0.702092	0.486572	0.201531	0.97493
0.6066	0.719144	0.498253	0.206394	0.997184
0.6162	0.731312	0.5074	0.210507	1.01373
0.6258	0.746126	0.517332	0.215082	1.03303
0.6353	0.760876	0.528656	0.218955	1.05445
0.645	0.774454	0.536773	0.223269	1.07351
0.6545	0.789967	0.547962	0.227	1.09559
0.6641	0.803807	0.557824	0.231351	1.11323
0.6737	0.818917	0.567336	0.235778	1.13602
0.6833	0.83132	0.576408	0.238612	1.15335
0.6929	0.845582	0.584796	0.243553	1.17162
0.7025	0.859912	0.5948	0.24677	1.19021
0.7121	0.873203	0.604482	0.251028	1.21051
0.7217	0.885398	0.613492	0.253887	1.22916
0.7313	0.900375	0.623811	0.259035	1.24835
0.7409	0.914408	0.633266	0.262622	1.26823
0.7505	0.926848	0.643763	0.266235	1.28382
0.7601	0.942011	0.653553	0.271579	1.30505
0.7697	0.954895	0.659894	0.27473	1.3257
0.7793	0.966768	0.669519	0.277905	1.34011
0.7889	0.978228	0.677508	0.281942	1.3556
0.7985	0.990806	0.68656	0.283969	1.37527
0.8081	1.00529	0.697542	0.288254	1.39115
0.8177	1.01732	0.705782	0.292679	1.40981
0.8273	1.03064	0.714968	0.297033	1.42742
0.8369	1.04141	0.721475	0.300221	1.44397
0.8465	1.05501	0.731845	0.303033	1.46217
0.8561	1.06652	0.739445	0.306524	1.47937
0.8657	1.07893	0.748358	0.310452	1.49443
0.8752	1.09268	0.756547	0.313647	1.51583
0.8848	1.10548	0.76652	0.317816	1.53286
0.8944	1.11628	0.774287	0.322226	1.54441
0.904	1.12672	0.780902	0.323926	1.56252
0.9136	1.14138	0.791009	0.327396	1.58025
0.9232	1.15041	0.798863	0.330978	1.5939
0.9328	1.16246	0.806211	0.335011	1.61192
0.9424	1.17206	0.812422	0.338541	1.62298
0.952	1.1847	0.820611	0.340334	1.64242
0.9616	1.19882	0.831389	0.344865	1.66425
0.9712	1.20853	0.837853	0.34774	1.67472
0.9808	1.2194	0.846426	0.349979	1.69109
0.9904	1.23372	0.856262	0.354907	1.71118
1	1.24048	0.858474	0.357517	1.71898
